text,tag
mahakaal ka bhaukaal hai mahakaal ke ansh ko mara support kiya na in in subka bura wa ,NAG
tum safe ho dear nangna aunty kyon k dalalo aur gulamo ko sarkar kuj ni ,OAG
kuch bolne ki jrurat nhi ab kyu bhagti fir rhi ho mumbai police se abb kyu jhansi ki rani kudh ko khen ,OAG
to aaj madam c i d bni hai uitnxleuwa  ,CAG
very shameful bjp ne desh prem ki paribhasha apne liye gadhi ,OAG
jalan ho rahi hai ki tapseepannu ke paas tumse zyaada dhan hai aur tum dusron ko b grade bolti ho ,OAG
chup kar kuch bhi mtlb hardum dusro ko gaali dena h khud toh mahesh bhatt ki chamchagiri ki star ,OAG
ye sata ka nasha hai tere andar rupye lekar wali utar jayega jaldi hi tera number b aayega ,OAG
taxchor ek film banani ,CAG
kangana dekho tum chahe kuch bhi kar lo ho tum deepika ki barabari nahi kar sakti looks ins ,OAG
 look like dyan bakbas ladki ki bakwas photoshoot aunty ji sadhi karke bachho ki nautanki mummy banjawo av ,OAG
 yehi same question mere mann mein hai maine bhi aapka interview dhekha tha jissme aapne bola tha ki aap ,CAG
 apne pavitra rista me bahut achi acting ki hai bilkul original acting karti hai aap ur aap with make up ,NAG
   sir mai ca karna chahti hu per rupees nahi hai gehr ki halat bhoot kharab hai aapne bhoot logo k ,NAG
  sir you are a great aap ko uper wale farishta bana ke bheja hai is duniya ,NAG
  please help sir sirf do din ka hi time diya hai dr ne r3llurz4zw  ,NAG
  jiske pass jyada paisa ho phone pay number per bhej do yahi number ,NAG
  salman khan shahrukh khan public chutiya jo inko dekhti hai ,OAG
  sir mujhe aapse milna hai bs apke is propkar k kaam ko humesha age bdhane k ,NAG
  sir pleas inaka bhi sun lijiye bahut garib hain pleas sir q8eusza6ye  ,NAG
  u r great sir but mujhe dar hai ki kuchh log manavta ka hawala dekar apko miss use aur apke sath rajneeti na kar ,NAG
  sir hm aap bhut inspired hote ha hm apne desh ke lia kuch ease jarur karange jisase ham pr bhi desh ko proud ho ,NAG
  soodfoundation sir mujhe ek auto rickshaw dilao sir please mere ghar chalane keliye zinda rahne keliye m ,NAG
  sir plese baat ker li ,NAG
  sir ap ko dekh kar agar ik bnda bhi sikh gyaa to duniya badal jayegi swdeshi super ,NAG
  sonu sir aap kise ko tractor leke dete ho kise ko e rickhaw main bhi aap se gadi ke liye lakh rs maang ,NAG
  ap bahut mahan ho sir mai bhi ap jaisa banana chahata ,NAG
  sonu sir pls meri bhi help kar maine aapka kya bigara hai jo meri help nahi kar rehe meri daughter hain ,NAG
  sonu bhai hamri shop bilkul tabah ho gayi hamri mali halat bat se btr ho jis wajah hum ap ,NAG
  sir bhagwaan hai to sayad aap jaise he ,NAG
  fc sir mujhe medicines dilwa dijeye mujhe mouth cancer hai mera number hai ,NAG
  please i need your help me ham sbhi se hath jodkar vinti karte hai please hamari maddad kariye hame abh ,NAG
  sir hamari bhi suno to kahu aap kalyug me bhagwan ka avatar ,NAG
  sir please meri bhi sthiti kuchh achhi nahi hai kindly help me ,NAG
  sir aapne ghar girvi rkha hai salute h sir ,NAG
  please i need your help me ham abhi se hath jodkar vinti karte hai please hamari maddad kariye hame abh ,NAG
  sonuji ne naya invention kiya hai direct help inki trah aur aajaye tab to maja hi ,NAG
  sir aap sirf unki he help karte hai jo ya to girl hai ya mumbai se hai maine aap se kitna bar help man ,NAG
  sir ap sach me ek dil ke nek admi ho ,NAG
  humare area mai kisi ko ration pahuchna ho to mujhe bol ,NAG
  aap mahaan ho sirji love ,NAG
  please help me sir hame ak hydraulic pair dilva dijiye sir jise ham achha se chal sake or apna life jee s ,NAG
   ka school me admission karvana hai private school hai sir ghar ke pass hai dauth ,NAG
   dauthers ka school me admission karvana hai private school hai sir ghar ke pass hai dau ,NAG
  mere liye koi bhi nahi hai help karne wala saheb mar jaunga mai bhi bahut din se tweet kar raha hun but n ,NAG
  that is right ,NAG
  sir mujhe aapki help ,NAG
  aap mere sms kaa kyun reply nehin dete sabko pyar karte main jaanti hoon bt main v aapko milne k liye in ,NAG
  sonu sir mera name mohd danish ansari hai sir ji mai mumbai me hu es waqt kaam ke talash me pls sir ji me ,NAG
  dolat se ni hota lakin basic need se zarur hota hai ,NAG
  bilkul sahi kaha apne sir ,NAG
  aap sach m ek hero ,NAG
  students bhi ro rahe hain unko bhi hasne ka mauka dijiye support kijiye ,NAG
  mai bhi ek berojgar rail apprentice hu mai ekela ekela daily mon ko santi dene ke liye hasleta hu smile me bahut takat hoti hya ,NAG
  ek bed dila dijiye sir mai saans nhi le paa rha hu ,NAG
  zainraziii ab petrol or silandar wo khushi cheen rahe ,NAG
    sir bihar me ek paan ki shop chalata hu magar is shop se itna bhi nhi hota hai jisse k ,NAG
  soodfoundation sir mere family me bhi dekhne mujhe bhi help karo sir please ,NAG
  sir mujhe padhai karne ke liye ek laptop ki bahut jarurat hai mai tution padhai kar kuchh paiso ka intejam ,NAG
  nice sir ap sabhi ki taklif samjhte ,NAG
  please sir help me mera bhatije ke dono kan nahi he please dalavado sir 6xldruzxoe  ,NAG
  dear sir job dilwa dijiye aap sabki help kar rhe hai meri bhi kar ,NAG
   hello sir mai anupriya kumari bihar ki rahne wali hu sir mai bca kar rahi hu aur mujhe laptop k ,NAG
  agar aapko meri help karni hai to please kijiye lekin apne manager dwara phone karwa kar mujhe dilasa den ,NAG
  sonu ji hme nokari ki bahut jarurat hai plz aap ek nokari de dujiye ,NAG
  sir but meri madad to abhi tak nahi hui mai kaise muskura sakta hoon ye baat kabhi kabhi haqikat hoti hai ,NAG
  sab log yaha sir se help ki bikh maang rhe hai kmino apni state me kisi ache leader ko vote dia hota toh ye nhi ,OAG
  but khushiya binna paiso se nhi miltey hai isliye humhe bhi kaam do means kaam chahiye bss sonu sir ,NAG
  sir ap bhut ache hai apke jaisa log ho tho sab badal jaye ga ,NAG
  yes sir shi bola aap ,NAG
  hello sonu aap real hero hai main bhi aisa hi kam kar raha hun aur apko aisey kam kar ,NAG
  ye baat sach hai par hakikat ka samna kisi ne nahi kiye sirf dekha hai or comment kiya hai ,NAG
  sonu sir mujhe kahin accha kam he dila do main bhi comedy kar leya ,NAG
  sir mai bahut problem main hun please meri bhi madad kar dijiye jinda rahne ,NAG
  sir ek dum sahi likha h ,NAG
  sir padhane ke liye pesh nahi h please help ,NAG
  sir teen years pahale tak mera achha khasa wyapar tha aaj sab kuch khatam ho gaya ab to do wakat ka bhojan ,NAG
  aslia aap na meri help ke se yada massage kar chuka ho aap ko sir koi reply nhi ik bar halt to dakho aya ,NAG
  aaj ke samay me daulat ek mahatvapurn bhumika nibha rahi hai sir ji ,NAG
  life k is raah mein kai bar aksar dekha hai bahut se jo ped ki chaw mein niche pde pathar pr suh ,NAG
  sonu berozgari pe awaz uthao sir help students ,NAG
  jay hind sir mai ek soldier hu sir maine dekha ki jawan shahid hone ke baad koi bhi help karta hai sir a ,NAG
  apne sahi kaha hai sir lekin gharelu saman k rates badhne se bohot problem ho rha ,NAG
  sab donate kar dijiye ,NAG
  param satya bola sir ,NAG
  sir merko job chahiye tha month se room pe baitha hu maine civil se diploma kiya hai years ka experien ,NAG
  nhi sir aise koi baat nhi hai wo hasi v majburi ho sakti hai daulat hi jiwan ka aadhar hai ye samjh aat ,NAG
  pls help me sir mere papa unki paiso ki problem ki vajah se ghar bech rahe hai par mai nahi ch ,NAG
  ji bilkul sir daulat to sirf bechani badha sakti h aur sukh aur ,NAG
  sir ap bhagwan ka dusra rup ho ,NAG
  sir please meri bhi aap help kar ,NAG
  hamare ghar ki bhi yahi conditions hai please sir help sonu sir kuch job hi dila do honestly sir mujhe ,NAG
  tum bhi doggle chehra kuch bholta niyat kuch aur bholta hai ,OAG
  ye toh sab kahawate hai ase hi achi lagti hai sir ,NAG
  sir mera help kar do dhani app se loan liya tha please ,NAG
  sir aap jaise logo ki bahot kami hai is desh me great sir ,NAG
  sir ji hum aap se milna chahte hai ek bar aapke milege kya hamse ,NAG
  wahi garib ko daulat de kar to dekhe khushiyan double ho jayegi ,NAG
  ji sonu sir khushiyan daulat ki mohtaj nahi hoti ,NAG
  rhne do berojgar youth ne kai baar modi job no job no waghra waghra lakho caroro mai tweet kiye ,NAG
  sir mein berojgar hu mein data entry operator tha ab kahi job nai mil rahi hai mujhe kahi job dilwa dijye ,NAG
   dauthers ka school me admission karvana hai private school hai sir ghar ke pass hai dau ,NAG
  kharkhand k log dil m basate hai sir ,NAG
  sir mai handicapped hu mujhe apki help chahiye meri baat suno sir aapki madad ki bahut jarurat ,NAG
  sir aapke bare me bhut suna h apne bhut help ki h logon ki mujhe bhi aapse help chahiye mai aaj year se ,NAG
  sir aapke liye yah bhi bahut kam ,NAG
  kya bat hai sahi me ye to kamal ho gaya thanks to all participants of bhagodar sonu sir par phir bhi ,NAG
itna ghatiya adminstration h hamra h ase log yeha tak pauch kase jate ,OAG
le yeh kya bakwaas hai bhai matlab kyu bachi hui respect bhi kho di inhone nzrutuisk1  ,OAG
flims aur serials jyada dekhliya lagta hai ,CAG
new vishwa guru india ,NAG
it chief justice of india cji sexualharassmentcase ,NAG
sorry to say but ye sab judgeo ko change karo yar sach me kya ek se ek ghtiya decision de rahe hai a ,OAG
minor chujja sutaama kalyaanam kattaaooluraangoo inda sangige ,OAG
yeh naya india rapist ko ghar ka jamai banake problem solve karta ,OAG
khud se toh koi game mat khelo youth icon ke liye kiya kya hai tumne tumhari hi lines yaad kar lo khu ,CAG
aap pe boht crush hai aap aise bolte ho toh mujeh kuch kuch hota hai ye bola toh jas ne sk k ,NAG
aly bully ko koi puch nahi raha khud hi apna trend kar raha ,CAG
aly goni sacha aur bohut acha boy hai jasmine bohut lucky hai ki usko aly mila ,NAG
insaniyat aapse sikhani chahie ali bhai logon ko bigg boss may main tera season tak insaniyat nahin lik ,OAG
bechara khud ka trend kar rahe hai lol ,NAG
pehela bar dikha khodki trand ma khod he participant karta j log sir ap ki upar bhi jealousmean naagin ,NAG
apna trend ye khud hi karta hai kya dhakkan hai yaar ,NAG
bhai ye toni ka gana lyrics su ke choose karna ye hagta jyada hai ,OAG
jasminbhasin khud hi khud ka trend kar raha hai kya hai be yeh bewakoof yeh banenge youth icon ,OAG
alygoni aab iss par join karo golden heart salman khan ,NAG
ye banega youth icon bhaisa shareer mai chota dil bheek ki tarah trend mai aata ,CAG
kya chutiya insaan hai ye or sabko pata hai ki yhi khud apna trend karwata hai or tagline khud hi ,OAG
khud boost kie tab v abhi sad position me v pr ke wjh se aaye ho ,CAG
jasminbhasin agar aise youth icon hone lag gaye to desh ka bhavishya bilkul khatre me hai ,CAG
fir se aa gya khud ko pramote karne itte bure din chal rhe becharo ,OAG
khud hi apna trend karte bhi ho or karwate bhi ho you jeolous ,CAG
bhai aap kamal ho aly goni the youth icon ,NAG
are aly ye aise self praising ho rahi khud hi socho ki mai youth icon ,NAG
aur aap humaara pyaar aly goni the youth ,NAG
look is aurat ko behn banaya sach dekh hi ni hamesha jhuth bolti h isne aur iske digni ,OAG
bots mein paisa sakiye kya khud ke liye khud trend karraha ,CAG
pahli baar dekh rhi aisa insaan jo khud ke trend me participate kar rha ,NAG
bje se hi phucha kya trend wo bhi khud participate kar rha apne hi trend me ,NAG
apne hi trend me participate kar rha ,NAG
aur aap humara dil ho dhadkan ho khusiya ho aly goni the youth ,NAG
he bhagwan iseh chutiya ko khud hi trend chalana pad raha hai ,OAG
kudh e trend me participate karta hain ha ha lagta hain ki sayad koi fake id bhi hain trend karne ,CAG
n bhaiya khud ke trend me kon participate karta h ,NAG
khudka trend mai khud participate karte ho koyi fans nehi ye ss frame banake rakhna daily dekhna k ,NAG
jasminbhasin bechare ke agar fans hote toh isse khud ko promote karne ki zaroorat nahi padhti ,NAG
koi khud ke trend mein bhi participate karta hai ,NAG
aaise ko apna icon banaoge toh pata nahi kya hoga zamane ka lanat rubinadilaik ,CAG
aap aur jasminbhasin toh hum jaslyians ki jaan hoo aly goni youth ,NAG
if aapne muh miya mitthu had a face khudh ke trend kaun participate karta hai bhaiya ,CAG
es desh ka durbhagya hoga agar eske jaise icon hone pr se koi bhi trand karwa leta ullu poni ,OAG
khud k liye trend karna koi isse sikhe ,CAG
abbe kaahe ka youth icon kya chutiyapa hai yeh ,OAG
kaisa nalla celebrity hai bhai khud trend decide karke trend karta hai tumhara kisine interview nahi liya kya ,OAG
haan bhai pehle bots ko group mein bolo ki mere liye youth icon trend karo aur fir tl pe kuch der baad khud ,CAG
aap humara pyaar humari jaan shaan humari sab kuch ho aly goni the youth ,NAG
are bhai kya item hain khuka trend promote kartehain fans ki kami jo theri ,CAG
wow jiju ne notice kar liya hai jiju aap mumbai a gaye hai plz batao na lagta hai a gaye hai humlog ko tr ,NAG
ha to is pyar ke liye ig pe live aa jao jiju di se sath please aly goni the youth ,NAG
aap bhi bahut pyare ho aly goni youth ,NAG
are abhi to pyar shuru hua hai bhai aly goni the youth ,NAG
aur aap hamara pyaar aly goni youth ,NAG
 kisse likhwaya hai yeh tweet jasmean dumbo ke words to nahi lag ,OAG
"Ha re madarchodwan tab to tora bulaie aur jo jo mandir k virodh karta tha, u log k bula k seculor jhhat bane la ka kahit he.",OAG
Owaisi ko aise v log ab serious nahi lete hai ye ab naya pappu ban gya hai isko ab log kuch din me pappu 2 bolne lagenge,CAG
Is bahan ke loade OBC se yah puche ki bhumi pujan karne ke liye kaun aaega are sab pata hai ki Daya ka dhancha Janata ne ghar aaya tha per kadvi new bata sale to juta Hyderabad mein march udata rahe parihar ke bij bone a Raha Vishal new katata hamara 800 sal purana hua hai hamara shasan Chala tha Teri bahan ko choda suar sale kutte kaminey gadhe ke chude hue madrachod to sale ka suar se pahle is mahine Teri Man per suar chhod Diya ho ISI vajah se 2 sal se baten karta hai,OAG
Owaisi ka footage iss mudde pe naa hi dikhaya jaye toh behtar hai... Who cares about his thoughts,NAG
"Abe bhai uthane de na pagal kutte bhonkte rahte hai, Toh kya sabko attention de  hume jo krna. tha krna h wo karke rahenge ghanta ka fark padta h Eaise 36 aate h or jaate h",CAG
Q nhi hoga Bhumi Puja mein samil Ha yah Masjid Nahin Hai Hai hinduon ka Ram mandir hai aur Prime Minister Hindu hai Uska Hak hai Mandir Mein Jana,NAG
In salo ko jutte maro mardachodo ko mandir wahi banayge jai shree ram,OAG
Abe tum to kya tumhara pura khandan aa jaye na phir bhi ram mandir banne se rok nhi sakta rhi bat modi ki to har hal me jange,NAG
Jo Hindu log ram madir ko birodh kar rahe hai unko kasam hai ram ki marne ke bad unke sabyatra me koi ram naam satya hai nehi bolna,NAG
Rasisar aise hi bolate rahega Ram Puja hote rahega,NAG
"Ovesi ko bolo wo ___ maraye,, ram mandir bhi banegi Or bhumi pujan bhi hogi",OAG
Salo jab tum masjid ya madarsa bnate ho tab koi Hindi kuch nahi bolta yadi secularism ka itna hi khyal h to Bharat me ek v masjid na bnao,CAG
Aise longon ko itan bhav kyun de rahehai channel wale,NAG
"Sambhidhan ka ulanghan tab nahin dikha iss pak agent ko jab nitishwa, kejruddin, mamtabano, jaliyati topi phankr iftarparty m gaye.",NAG
Is dogle jamati ka juta khana fir desh se nikalajana jaruri ho Gaya hai.,OAG
Bhagwan ka bhi bachcha Hota Hai Bhagwan ka Aakar Hota Hai Bhagwan ki biwi Hota Hai Jab biwi Hoti Hai To fir dusra aadami hun Sita ko le jata hai,CAG
Sala Awasi to lower hai na khali tujhe hi kanoon pata hai baki sabko nahin bhadwa sala,OAG
Desh Hamara  PM Hamara  Republic Bharat Hamara  Kahi bhi ja sakta hai onki Marzi  Jisko problem hai. Wo Desh chod ke forun chale Jaye. Koi shak. Puchata hai Bharat  Har Har Mahadev,NAG
Owasi kya masjid nahi jateh.... Modiji PM h aur Hindu bhi h is liye woh mandir jayegaye ...jai Shri Ram,NAG
Obaisi ko pm  Modi per comments nahi karna chahiye kyuki modiji ek raja he aur obaisi gangu teli,NAG
Prime minister badh mein pehla who ek HINDU hai bhai.... GANDU .... pehla tolo phir bolo....,OAG
Owaisi tumhare Gyan ki jarurat nhi hai. Hamare PM ko abhi tumko Sambidhan yad aa raha hai tum aaj tak kon sa kam Sambidhan ko manker kiya hai. Sale Suwer,CAG
Tum kaunsa samvidhan mante ho tumhsre sabhao me pakistan jindabad ke nare lagte tumhars bhu bolta h 15 minut ke liye police hata do to hindu nah bachege kya tum dono samwaidhanik pad per nah ho mode je pm hone se pahle hindu h,NAG
Virodh kudh ko hailight me anekeliye horha hai  ayodhya me Ramji ke puja me jarur samil honge eshe kishine bhi nhi rokhana chahiye yeunka hk hai  rajniti mtkro,NAG
Game khalna band kar do  Ram mandir ko leke. Mandir bankar he rahega Jai Shree Ram,NAG
is desh ke liye sabse bada khatra hai,NAG
jab ovasi mary to is ki kabr par babri mazid lik dana,CAG
Ovesi chutiya he usako puchate hi kyu ho Ram mandir hinduon ka he usase kya lena dena. Vo muslim nahi he usake pardada hindu the dogla he ovesi,CAG
Owaisi tujhe jarur jana chahiye but modiji jaanese tujhe taklif kuin hota hai tu Indian hai yaa fir Pakistani.,CAG
Phir to owesi kyo  ye dadhi or gol topi pahan kar kya sabit karna chahta h Ki sare ke sare gaddaro ko kom h  Or rahegi,OAG
Abe Lund ke baal tum kaun hota hai modi aaye ya nahi aaye faisla karne wala modi ji tujhe puchkar aayenge kya mulla,OAG
Owaisi Sahab ko Kanoon ke tahat ise Saja ka Haider supreme court de aur ise turant arrest Karen,CAG
Aisa Hogi Pyare kitne bhai kitne Gai Yahan per School Ram ka mandir andar Modi Pradhanmantri Nahin ho jaega Tu Kaun jaega,NAG
Abe sale obesi tera Bap modi avshya jayega,OAG
"Rammandir me his tarha se puja ki jayegi usi tarha hum bhi Corona ke vajah se Ghar baithe puja karenga,isliye puja ka live telecast honahi chahiye,usme jisko aapatti hai o apna TV band karke rakh de ya fir or koi channel dekhe",NAG
Raat ko tumhara kal a gaya hai Mandir Shri Ramchandra ji ki vahi banegi tumhari fat rahi hai to Patna main tum Pakistan chale Jao chhod ke,CAG
"Gaddar Obaisi ke baap jagir nahi hai, lakho Obaisi naak ragar ke mar jaaye phir bhi ye kafila rukega nahi.",OAG
To fir obc Jo b hai politics me hone k nate masjid b jana galet hai,NAG
Aslali Vaishno Mata Hai Kitna Mandir Narendra Modi ji ko Mandir Mein Shamil Nahin Hona chahie main yah Kahta hun,NAG
