text	tag
bhaiyo or bahanon  bas desh chal padaa . cashlesh bananaa chaahate he abhi desh ki garib janata ke paas rahane ,khaane ke or pahanane ke liye kapade nahi he .us par puraa focus  nahi he. cashlesh parar puraa focus he garib janata zarurat ke anusaar samay samay par paise mahine me chaar paanch baar nikaal leti thi par sirf teen baar.25000ke upar paisa rakhane vaale chaahe jitani baar nikaale. mujhe koi bataayegaa jo kisi tarah saal me 15000rupee jamaa kar paata he vah garib teen baar se adhik paisa nikaalata he to paisa cat jaataa he.	CAG
Pakistan k sath main gaya tha biryani khane ya Modi. Mere bolne se kya hota hai. Rajnath singh hai na wo kadi ninda to krega he. Veeky S Chaudhary	CAG
abb news kuch had tak bharose mand chanle tha magar afsos ye bhi dalalo ki line me aagaya hai  q sharm aarahi hai kya ek badle 10 sar lane wale 56 inch ke sine wale se swal karne se kya kaha gayi apki badi badi bate.  aap aam public se sawal kar rahi hai aap public kya kar sakti hai sirf narazi jata sakti hai.  ab debate karo kya mahgai khatm hui kya atank naksal khatm hua kya pakistan baas aya kya bharshtachar khatam hua  kya deshbme vikas dar badi.  par apme ye himmat nahi hai chalane ki q ke aap bik chuke ho  ap ko hindu muslim 3 talaq isis modi yogi aur chaplusi ke siva cuch bhi dikhai nahi de raha hai  desh me arajakta faili hui hai par tathamatith bhakto ne har chiz ko farzi rashtrawad se jodna shuru kar diya hai	OAG
Are ye budau ko ghar bhejo nahi jyada bol k kuch ho gaya toh modi ji ka naam aayega	CAG
CabinetmeM ek ninda mantri niyog kiya jaye. jo sirf kadi se kadi ninda karasake.  kya duniya main koi desh public se salaah lekar chalati hai?????	CAG
1947 me Pakistan Bana kar badi galti kar Di yaar	CAG
Pakistani jitne sainik hamare marte hai usse 10 guna hamari army ko chahiye ki  pakistanio ko mare	CAG
Abhe eik gaye mare ho te to dekh te mard log ka hagama  .......	OAG
Sachcha singh vo hai jo jat dharm se uper hoker sochta hai aur insaniyat samjhta ho logo ki aadar karta ho aur jo galat ho vo kabhi nahi karta aur na sunta sabki fad deta hai. Aur singh jat se nahi insan hoker bano real life me. Ek jamana tha ki log hamesa yaha ek dusre ke sath rahker khushal jindgi jeete the jab na bijli thi na moter gadiya. Aur aaj ka jamana hai	CAG
Sabse jyada jawan mare gaye modi raaj main jub ki modi ji bole the pakistan ko usi ki bhasha main jawab denge aur love letter likhna bandjh ho	CAG
tum jaison se ummid bhi kya kii ja sakati he.	CAG
Pakistan ko duniya ke nkshe se gayab krna . Jai Hindi	CAG
pakistaniyo kii okhe nikaal lo ,saale bharat ko dekhne laayak na rahe, bharat mata kii, jai	OAG
Tutegi nahi --- mitjaye gi uska vajud hi nahi rahe ga	CAG
Arey suaro tum log agye Randiyo ki aulado.. .muhammad, uxman.. ...tum Randi ki aulad Ho. ..tumhri ammi ki bhosdi me suar ka Lund. ...\U0001f602. ...aur tumhri bhen ki chipki huyi chut me tumhre abbuyo ka Lund. ...hahaha	OAG
In Mullo ka pani band  Krdo.... B. C pyase  hi Mr jayenge	OAG
Tere aanshu pochne ke liye khan San me ek Insan nahi bachega.. fir samjh aaega ki Surgical strikes kia hoti hai?? Bheek me mili desh aur bhadvon ki nashlon ko masalne ke liye hamare log kaafi hai tum logon ko.. woh kehte hai na Ghar me ghus ke maarenge..	OAG
Kyu bhai aap india ka support to kr rahe ho na karna bhi chahiye jaha ke vo vahi ka vajaao kyu bhai	CAG
modi ji vipaksh  main hote to kal hi louhaar  tak top chalaa aaye hote	CAG
Apne pass ek sabd hai.   Ki hum iski ninda karte hai	CAG
Nothing to say  Pehle  BJP wale kehte the ke  Congress  Pakistan ko  love letter  bhejte hai. Ab  jab  BJP  Ka govt hai to  ab wo khud kya kar rahe hai?	CAG
Ye media ko sab pata hota he . Daud kahna he kya karta he sab pata he bas police ko bata nahi pate	CAG
Hamari sarkar kayar hi ab to Pakistan ka Manchitra ko mitana hoga Jai Hind bas rajniti nahi honi chaiye	CAG
are kya dekha rahe ho hindustan wale tumhaara koe kam nahi	CAG
Shoorliiii boom jooo hawa seee wapis inkiii gand meee bajtaaa hain Made in RANDISTANI WEPON	OAG
Lekin India wali to asam me kise Muslim ko cow ka meet nhi khani dete WO kyu Faiz Ahmed	CAG
Onli kadi ninda hi kar sakte hai action lo bahut hua ab nahi	CAG
Bewaquf log India walay tu dar ke wajja sa bag goay or kuch dozakh ma chal basay\U0001f603\U0001f603\U0001f603\U0001f603\U0001f603	OAG
Shakal se hi harmi he log ka desh ko sambhlenga.	OAG
Ise mat batai ye lekin aap sarkar se puchhiye aage kya karne vale ho ae bataiye bhasan nai javab magiye	CAG
Salay ider ankh utha k to dejh tmhari ankhien na nikal baher ker dein gay	OAG
Yani phir rona dhona shuru k Pakistan nay itnay banday maar diye. \U0001f602\U0001f602\U0001f602\U0001f602\U0001f602	CAG
Pak mai himmat hai to ek gaye maar ke dikhao.	CAG
Bharat k rajneta Pakistan se shikho Ek chota SA country ho kr hamesha challenge krta h	CAG
"india tivi ke intervyuu main aapse hi suna tha sar - ""pakistan ko lav letters likhnaa band hona chahie.. wo jis bhashaa main samajhe, use us bhashaa  ...........@@modi ji Ab kuch kr do....unhi ki bhasa me.  dhanyavad \U0001f64f"	CAG
padosi neech ne kiya aaj ek ore neechata kaa krity    kuch log ek baar phir sarkaar ko kos rahe he  kya he is vipaksh main ye takat kii likh ke de ki sarkaar v sena ke har kadam kaa swaagat karenge  bhavishya main bhi sawaal na uthaaenge	CAG
pakistani army ke log or koi bhi pakistani ho wo kaha dikh jaye vahi goliyo se bhoon dalo or unka sir katkar gatar me samundar me  ya janwaro ko khila do	OAG
Bcci ko india ki team ko nahi bhejna chaiye.icc ko pata chale ki bina india ka paisa kaha se late hai sub ko kitna batete hai.bhale india ko 2 year ke liye nahi khilaye.icc bhikari ho jayga tab pata chalega	OAG
celut he is sahid ko or laanat he un logo par jo sainiko par raajnneeti karte he	CAG
Modi ke mantrimandal wale jawano ki sahadat ki bhi raazneeti karte hai isliye agar hamare desh me modi ke jagah koi aur PM hota to hamare itne jyada jawan sahid nahi hote	OAG
India waale  sirf  naach gaane aor filmo  main aagey hain. Reality main bheegi beliyan hain.  Asal ghos k maarna esa hota hy.    Weldon pak army	OAG
Woh pyaar ke basha nahi samajte honge isliye aisa karte hain....... ek aur Surgical strike hona chahiye tab unko pata chalega ke India kya hai	CAG
Muslman agar sachh desh bhakti hai to Pakistan ka tirnga kyu lahrata hai yaha tak ki apna garho mai bhi Pakistan ka tirnga laga hue dekhe hai	CAG
Zahir Ha Jo meri izat Per Hath Daalega ma usey Pathar Hi maarugi Agar Weapon Hota to Wo Maarti Lekin Meri Bad qismati ha k mere paas Sirf Pathar n Mujhe Proud ha k At least Ma Apni Izat Ki Hifazat Ker rehi hu alki Tarah nahi Koi Bhi aaker apki Izat Per hath daalta ha aur ap Tamasha Dekhti Our respect Iz Everything For us	CAG
\U0001f633 New Bot With Reactions  ABP  Tum B Lgao ! \U0001f6a9 Powered By  Sp Sumit   \U0001f6acParsonal-Bot,Tk | Chaudhry Bot Team | Chaudhry Ahsan \u267b	NAG
Okat hai to same aker lada kro mard hone ki ye galatfhmi bhi dur kr denge.	OAG
Or hum ne 1971 se 2017 tak 90k se zeyada tumaray soldiers mar diye	CAG
Modiji kuch kro hum chahte h humhare jawano ke sath jo kuch hua h badla lo warna delhi ki rajniti se istifa de do ....is pak ko aisa sabak sikhAo ki wo uski janta or ye kasmir ke namakharam log bhi  bhart mata di jai khe .....ab hum bhartiya ko statement nhi chahiye na action chahiye	OAG
Desh k jawan ko free chhod do pakistaniyo ki band baj jayegi	CAG
desh ko bullate train nahi,gaanv me talab,kuen chahie jo bech die netao ne	CAG
Sun indaon apni moo se mante hu na PAKISTAN ne SURGICAL STRIKE hoti hai	CAG
modi ji aap kis ka intezaar kar rahe hai.. Plz jawaano ki zanzeerein khol dijiye yeh desh ke har sachhe Hindustani ki request hai...	CAG
Humera Irshad Saifi  RSS ki gundayi hogi ab  Up ko 5 saal piche krdenge ye log	CAG
sidhi baat no bhakawaas  ab samay aa gaya he ki eent kaa jawaab pathar se diya jaye .. #shootout at kashmir	CAG
"Connect to Digital India ab RS 15000-50000/maheenaa kamaayen. 100% Free company government se register Hai or  company aapako har maah aapke bank account me rupaya degi... bas  aap is whatsApp no. +918197655192  par ""JOIN"" likh kar send kiijie."	NAG
madharchod pakistani ko maarane ke liai ham yuvavo ko bandook do	OAG
bharat kaa sabar kaa band tabhi tuutegaa jab pakistan parmaanu bam phenk degaa.	CAG
Bura insan bahot din zinda rahta hai manhoos abhi nai marne wala	OAG
Media ka dalali band karna.  Aur modi ko bolna ki jo aap pahle bole pakistan k baare o aap karein	OAG
Pakistan kavyhi solution hai ki usko India se fir se Jos diya jaye.	CAG
Jane do yaar ek do congressi mil hi jate hai comments me	CAG
Esay khtay hai sergical strike sir Kat kr wapas a jaty hai hamary jawan Esay khtay hai sergical strike jevy jevy Pakistan Pakistan ki shraft KO kamzori samjna Hindu ki Bari bewakofi thi jab hmary kashmiri bhio KO sheed kro gy to reaction esay milay ga  Hindu sirf bhonk sakty hai Jo garjaty hai woh bersty nhi Kashmir ki azadi tak Jung jari rhy gi	OAG
Ek ke baad ek jawan sahid ......kab tak aisa chalta rahega ....agr government mere hath me rhta to main atank ko jadd se khatam krne ka sochta....or aisa zarur ho skta hai ....par koi kare tab Na ....or agar Na sake to desh chalana chor de or army me bharti ho k dekhe ...kya guzarti hai wo ek sainik or sainik ka pariwar hi bata skta hai.....ab to saram aani chahiye ....plzzzz kuch kariye	OAG
ye saale bijnesh main kahan se aid karne lage bich me	CAG
KyA Karenge Inke Baap DaDa Angrezon ki DaLaLi me Sari Umar Guzar Di Ye Bharat Ko JaLane me LaGe Huye Hain	OAG
BAS HO GAYA KARARA JAWAB AAP TO MAN,OHAN SE BHI GAYE GUJRE AAPSE BAHOT UMEED THI PAR HUM HAR GAYE	CAG
paak ke andar jaakar maaro lekin bhaajapa sarkaar ho ti to maarthi aap logon se gujarishaih ki 20019 main bha japa ko vot do taaki pakistan dobaaraa yesitaharakat naksake	CAG
pakistan ko usee kii bhashaa main jabaab chahie . bharat ke sena kaa ek khaas khufia tantra ho jisame keval muslim yaa muslim jaise dikhne vaale anya sounik ho , ye pakistan jaakar use bheetar se itnaa kamjor kare kii pakistan puri tarah bikhar jaae . bharat ko israel or america ke saath uske parmaanu kaarykram ko dhwast karnaa hoga . kashmir main 370 hataanaa or bharat main samaan naagarik samhita lagegaa phir sab samasya apane aap khatm ho jaayegi. vande maataram	CAG
Sunday  bhi band karao chuttee tab manunga kejri ankal	CAG
abi orr bee indian fogi maraga abi to shuru ha	OAG
2 saal tak seerf neenda hogi aur Chunao se pahle surgical strike aur Chunao Jeet jayenge	OAG
Chaar paanch din ki liyaa mujhey hi pm bana do sidhaa parmanu yudh howega yaa to hum yaa fer pakistan rehwega	CAG
Porkistan main guns bhi banti hain. Main to samajhta thaa ki bus china ke liye gadhe taiyyar kiye jaate hain\U0001f602\U0001f602\U0001f602\U0001f602\U0001f602	CAG
Inko jawano ke hawale kr do bs aur kuch v nhi	CAG
ek baar me pakistan kii kahani hi khatm karo itihaas ke panno main mil	CAG
Sahi bola ye kutiya tumhari yaar h or apni yaari nibha rhi h	OAG
Sarkar ninda karde bus ninda se bada koi bamb nahi	CAG
Yea koun koum hai bhie baster Cg me jo crpf pe hua hamla karne wale koun koum ke hai btaao jra	CAG
Jab tak desh me puri tarha se dusmani danga balatkar nahi fail jata bjp sarkar ko chain Milne Wala.......	CAG
America se sikho. Ek Camando k badle 60 Missile mare the. Humare itne jawan maare gaye,  tumko koi dard he nahi hota. Ghar mein ghus k maaro. Hone do Nuclear war. Roj-Roj Marne se acha hai ek he baar aar-paar ker do. Puri duniya humara Ehsaan maanegi is Pakistan k cancer ko khatam karne k liye.	OAG
Maowadio ne kon sa phool barsaya usne b to private part kaat diya	CAG
modi ji  ko paak bhej do  bhakton  navaj kii  maa  bahan  kii charan bandana  kar aaye	CAG
pakistan ham se islam ko hathiyaar banaakar lard rahaa he auki us ko badi safalataa bhi mili he ham bhi islam ke jariye hi pakistan ko neutraliz kare	CAG
Bjp me jana he to ja na natak ku karta he	CAG
keval rajanithik rotiyaan senkna hi nahin hota aaj kal aarthik rotiyaan bhi seki jaati he or isamen media hi sabase aage he sainiko ke shavon pe netaa kis tarah raajnneeti karte he ye to sab jaanate he isi khabar ko kis tarah drametise karke media vaale paise kamaate he unki hedline se pataa chalata he abhi ABP news kaa pej dekha jisame hedline thi sainik ke parivaar janon ne antimsanskaar karne se kiya inkaar rakhi ye shart ab kya shart rakhi ye padane ke liye aap website pe clic karenge hi is tarah wo aapse paise kama ke  aarthik rotiyaan sekate he ye dalal channel	OAG
abhi thodi der ruko hamaare grahamantri ji is kukrity kii ninda karenge. or kuch mantri mahoday kanhenge ki hamaare javaanon kii shahadat bekaar nahi jaaegi	CAG
Army  ke havle  kr do  jk ko	CAG
"""pakistan sudharne ko taiyaar nahi"" kisi ko bhi aap baar baar mauka doge to vah kaise sudharega?"	CAG
modi ke khilaaf koi mudda nahin mil rahaa tha! kanhi isliye to nahin karavaaya congress ne hamalaa? hamale se 1din pehle hi digvijay bolaa tha- kal se bhakt modi kii bhakthi bhul jaayenge!	CAG
"had ho gai he yaar . har baar bas ek hi bol hamaare rajanetao ke ""ham kadi ninda karte he ""kab  tak karoge . jab tak har jawan shahid naa ho jaye. kab tak jab tak har suhagan kaa suhaag naa ujaad jaye. kab tak jab tak har ek bahan kaa bhai maaraa ne jaye .kab tak jab tak har ek maan kii god naa ujaad jaye . kab tak jab tak har baap apane buudhe kandhon se bete ko shmasaan naa pahucha de. kuch to socho desh kaa ?  mat har roj desh ko lajjaon . jab ham log marane ke liye taiyaar he to kyon nahi hamaare haath kholte ho.kyon nahi us faujee kaa dard samajhate ho jiskaa har saathi us se dur ja rahaa he. ek baar aar paar ho jane do. tum itnaa mat daro . mere desh ke jawan tum ac kamaro main baithne waalo par aanch nahi aane dege. tumhaara koi nahi maregaa . marege to ham bas hame kuch bhi karne do. peeth nahi dikhaayege ham. kuch to karo or ham ko bhi karne de . jai hind"	CAG
Bharat Aur Pakistan Me Loktantra Ho   Bharat Aur pak  Ek. Ho Jaye	CAG
Kyo chaatega kya singh khe ka bhi ho Singh singh hota hai gandu	OAG
Hamare Senik kab tak shaheed honge...  Kab hum media Bazi Media ki Bato jesa Bertao karenge..   Pakistan Ko Okaat mei rakhna bhi bas ki baat nhi..  .. Desh ki Janta Ko KB tak media se Bewakuuf Banwate Rahoge	OAG
Indian govt hamary bhaiyo oder deelado 3din mai pak oute of Goole jai hind	CAG
KUCH NAHI AK PARMANU BUM GIRA DO SARA SAIYAPA HI KHATAM HO JAYEGA	CAG
Bhaiyo maina kareb kareb sabke comments padi to AAP logo ko lagta Hai sarkar nakam Hai Chalo man lata Hai fir hum aapas Mai majhub ko lakar kyo jagadta Hai Indra ghandi na Kha ta agar hum log aapne bato ko bahar valo sa bolta Hai to vo log unhe bato ka fayda utata Hai Kya AAP logo ko lagta Hai ke Bharat ka aandar Pakistan ka samarthak nhe Hai Bhaiyo ya sub humari galti Hai hamari sabsa badi galti Hai ke hum Bharat ko be hindu mushilam ka nazireya sa dakta Hai pahla ya soch badalni Hai sarkar hum log banata Hai  to ooro ko doss na da pahla khud sudhray dash aapna AAP sudhar jayaga.	NAG
"Ahsan Kamran agr pichhware mein dum hai to le jao aake ""Ayodhya bomb blast"" mein mare gye apne terrorist bhaiyo ki body... wo v aaj tk pri hai hmare hospital mein...  chutiyo k mre badan ko rkhne ki jagah nhi hai hmare yaha, bt kya kre mre kutte fenkne ki aadat v nhi hai na... or unko dfna k hm apni zameen v brbad nhi krna chahte"	OAG
Pakistan ko aisa sbk sikhao ki yd rhe    ki india kch kiya tha.. Modi jee	CAG
Badi chalaki se mudde bhataka rahe ho...shame on modi...baaton ka hero...kaam main zero	OAG
"india tivi ke intervyuu main aapse hi suna tha sar - ""pakistan ko lav letters likhnaa band hona chahie.. wo jis bhashaa main samajhe, use us bhashaa main jawaab dena chahie!"" \U0001f620 .  aap usee din chunaav jeet gaye the. 'vikaas' kaa mudda tab tak concive bhi nahin hua tha. yah iklauta bayaan aapaki lahar kaa apicenter bana tha. .  yaad dilaane kii jarurat nahin he. aap par puraa bharosa he ki aap bhuule nahin honge. vikaas kii fikr mat kijiye.. wo to yah desh gulaami ke daur main bhi karata rahaa he. filhal in sabhyataa ke dushmano ko ragadiye!  dhanyavad \U0001f64f"	CAG
Kab denge karara javab? Ek Ek Karke sab khatam Ho Jane K bad? Jay  hind	CAG
shaheedon ham antarman se sharminda hai . jinako satta di unke paas keval karne ko ninda he .	CAG
Pak se yhud toa baal thakkre kar sakta thaa ab toa 56 57 58 59 inch ke kitne seene aa jaai kuch nahin ho sakta	CAG
Namard hai Pakistani saamne se kabhi nahi kar sakte hamla	OAG
Y modi kuch krega bhi ya ninda hi krta rhega\U0001f621\U0001f621\U0001f621	OAG
Bc maa chod di jaengi pakistaan mae ghusss kar mulle saale	OAG
MODI JI AB TO  BAS KARO,  KAB PAK  KO  KARARA  JABAB  DENGE SIR	CAG
Phir sirf Sarkar ki taraf se kha jawab milege Akhir kab milega	CAG
"\u26bd\u26bd\u26bd\u26bd\u26bd\u26bd\u26bd\u26bd\u26bd\u26bd        ( budhdijivi - na - padhen ) modi ji -- ab mehabooba ko, teen ""talaak"" dekar / kashmir kaa ""nikaah"" / bhartiya sena se karwaao / hamen patharbaajon se, ""halaala"" kii / rasm nibhaana he / \u26bd\u26bd\u26bd\u26bd\u26bd\u26bd\u26bd\u26bd\u26bd\u26bd"	CAG
sarkaar ab apni kumbhkarnani neend jaag jaye yaa kaam nahi karnaa aata  to hatho me chudiyaan pahanakar istif de varanaa ham sarkaar ke khilaaf baghawat kaa jhandaa buland karege	OAG
************  bharat taiyaar he  jang e aazaadee ke shor main meraa bharat taiyaar he ladane bhidane tuphaanon se meraa bharat taiyaar he  abhi to aatanki chuhon ko pehla sabak sikhaaya he shaitani gidadon ko maar tamaacha  paath nayaa padhaayaa he jisaki chaati main ho dam jitna missile top nikaale chaahe atom bamo ko ham pe aaj jitna chalaa le saare kile napak vidhwans karne ko meraa bharat taiyaar he  ab aatank ke thikaanon main traahi traahi machaane ko tandav shiv kaa tere ghar main  tuje phir dikhaane ko meraa bharat taiyaar he  chun chun kar maarengen ginati me kabhi naa haarenge tedi aankh jo sarhad paar karegaa shant tehre pani main pathar se  jo waar karegaa tuphaani faaulad ban kar maha pralay karne ko meraa bharat taiyaar he  tu kya daraayegaa hame ham maut kaa dusraa naam he kaal bhi ab maut maangega teri ban gayi ham yama ke khandaan hai sun le aatankistan  baccha baccha or noujvaan  seene main rakhata tufaan he sena ke samandar main baari ufaan he ham bharat ke bujrgon ko bhi kam naa samajho yahan jinamein badi jaan he  desh ke liye jite hai goli seene pe khaane ko desh ke liye mar jane ko  sab taiyaar hai  teri har karatuut kaa jawaab dene ranchandi kalka ban kar durga sena  bhi mere bharat kii taiyaar he rajesh gosai	CAG
Kuch ni bs pakistan pr atom bomb daal do khatm ho jaiga pakistan	CAG
agar 250rs kharch krne me hum moorkh ghoshit ho gye...to ek kaam karo jitne logo ne bahubali dekhi h unse 500rs lelo bas Pakistan se badla lelo tameez se...kadi ninda aur bak***di na karo maa***ch*do..satta ke bhhokho dal**o	OAG
